application_id,customer_name,email,phone,address,national_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,current_loans,customer_type,DTI,LTV,CCR,ITI,CWI,currency_code,session_user_name,session_user_email,session_flagged,created_at
APP_0011,Ivan Pham,duy.le@gmail.com,+1-202-555-1010,"19 Pine Ave, San Jose, CA",25685067,37,9073200.0,9,13101900.0,60,21161100.0,car,0,630,4480350.0,43450200.0,3,bank,0.49380042322443307,0.6191502332109345,1.6151168914432072,0.024067032579063286,0.31137191011606324,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0012,Alice Nguyen,emma.tran@gmail.com,+1-202-555-1011,"14 High St, London, UK",30669042,51,18337200.0,15,1806900.0,48,2934450.0,deposit,2,504,784350.0,10195500.0,2,bank,0.04277370590929878,0.6157542299238044,1.624024572472055,0.0020528624871417366,0.5973327289290878,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0013,Giang Ho,bao.tran@gmail.com,+1-202-555-1012,"22 Bay St, Toronto, CA",35136775,49,19441800.0,25,2375850.0,60,6180750.0,real_estate,0,567,5017050.0,5601300.0,2,bank,0.2580548097398369,0.3843950976823108,2.601489993054953,0.002036719851008638,1.1882177975969692,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0014,Bao Tran,emma.tran@gmail.com,+1-202-555-1013,"23 Elm St, Boston, MA",21863999,31,4560300.0,11,7976400.0,48,24077550.0,real_estate,0,640,7442400.0,30816150.0,2,bank,1.6319978948752834,0.33127955294454586,3.0185986159168983,0.03643948862937363,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0015,Alice Nguyen,ivan.pham@gmail.com,+1-202-555-1014,"78 Oak St, Chicago, IL",11616527,32,5745300.0,14,11186850.0,36,15810000.0,car,0,443,394200.0,39227550.0,1,bank,0.0686126050858945,0.7075806451612836,1.4132664691132701,0.054086963835603616,0.3849111800727808,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0016,Alice Nguyen,emma.tran@gmail.com,+1-202-555-1015,"10 Broadway, New York, NY",70989279,23,16232700.0,1,12281250.0,72,4694850.0,real_estate,1,458,4924200.0,7045950.0,2,non-bank,0.3033506440702997,2.615898271510188,0.3822778625954152,0.01050798183076728,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0017,Ivan Pham,chris.do@gmail.com,+1-202-555-1016,"19 Pine Ave, San Jose, CA",97237891,27,22483200.0,3,7021200.0,36,29763000.0,car,0,530,7091250.0,32291100.0,3,bank,0.31540216695132156,0.23590363874609296,4.239018971115958,0.008674625201391015,1.5692961394644145,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0018,Giang Ho,duy.le@gmail.com,+1-202-555-1017,"55 Nguyen Hue, Ho Chi Minh",20964925,40,4199250.0,1,10007700.0,72,8831550.0,car,0,442,6353850.0,25024350.0,1,non-bank,1.5130916235041432,1.1331759430677322,0.882475493869707,0.0331001567735662,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0019,Ivan Pham,alice.nguyen@gmail.com,+1-202-555-1018,"14 High St, London, UK",36688168,42,16231500.0,2,8631600.0,72,1315350.0,deposit,1,716,2943600.0,37605750.0,0,bank,0.18135107661029312,6.562207777396902,0.15238773807868497,0.007385844397108534,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0020,Duy Le,giang.ho@gmail.com,+1-202-555-1019,"78 Oak St, Chicago, IL",55569693,28,6309750.0,26,14451600.0,48,27815850.0,car,1,357,779400.0,7022400.0,1,bank,0.12352311898252412,0.5195455109227265,1.924759196213548,0.04771583660108887,0.8105300559894923,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0021,Alice Nguyen,alice.nguyen@gmail.com,+1-202-555-1020,"55 Nguyen Hue, Ho Chi Minh",93475211,39,15939750.0,25,10070850.0,60,1677450.0,deposit,2,754,6929250.0,43951500.0,0,bank,0.43471509904483663,6.003666279173209,0.166564887770146,0.010530121237610438,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0022,Hanh Vo,emma.tran@gmail.com,+1-202-555-1021,"14 High St, London, UK",72483618,47,15437100.0,24,6690000.0,24,17136600.0,deposit,0,491,6909900.0,28431300.0,1,bank,0.44761645645878645,0.3903924932600365,2.5615246636770728,0.018057148038710814,0.8625605270489604,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0023,Duy Le,julia.ngo@gmail.com,+1-202-555-1022,"19 Pine Ave, San Jose, CA",78956930,31,5445750.0,1,14569800.0,60,29800800.0,deposit,0,608,4342200.0,38133600.0,3,bank,0.7973557361244789,0.4889063380848812,2.04538154264298,0.044590735894219566,0.2118405731779465,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0024,Hanh Vo,emma.tran@gmail.com,+1-202-555-1023,"14 High St, London, UK",62300494,35,16513650.0,2,2278350.0,60,17840850.0,real_estate,0,386,7341600.0,17245350.0,0,bank,0.44457766756591865,0.12770411723656558,7.830601092895659,0.0022994613546591324,1.4534778413313383,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0025,Giang Ho,alice.nguyen@gmail.com,+1-202-555-1024,"14 High St, London, UK",47533220,37,20569350.0,8,14780100.0,72,18037500.0,deposit,1,511,34500.0,42537000.0,3,bank,0.0016772528057522357,0.8194095634095566,1.2203909310491685,0.009979856760851172,0.22002127974172245,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0026,Ivan Pham,emma.tran@gmail.com,+1-202-555-1025,"23 Elm St, Boston, MA",27979808,43,19939500.0,16,2944650.0,24,12379350.0,land,0,715,4624500.0,28746750.0,1,non-bank,0.23192657789814014,0.2378679009802586,4.204014059395639,0.006153301235983192,1.756120228163299,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0027,Bao Tran,duy.le@gmail.com,+1-202-555-1026,"14 High St, London, UK",87788293,37,4293600.0,10,4857150.0,60,4854900.0,deposit,1,448,289050.0,7021650.0,4,bank,0.06732112912241241,1.0004634492986157,0.9995367653870788,0.018854224892548902,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0028,Felix Nguyen,felix.nguyen@gmail.com,+1-202-555-1027,"10 Broadway, New York, NY",82371206,53,8360850.0,14,12455850.0,36,17693400.0,car,0,372,7017600.0,41646150.0,3,non-bank,0.8393404976766566,0.703982841059372,1.420489167740442,0.041382853815547,0.0675555804215396,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0029,Felix Nguyen,julia.ngo@gmail.com,+1-202-555-1028,"8 Rue Lafayette, Paris, FR",12259119,35,8265450.0,5,11205900.0,24,27042300.0,deposit,0,587,5103000.0,36116700.0,1,non-bank,0.6173892528537355,0.41438413152727166,2.413219821701036,0.05648966480718374,0.5407130918629514,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0030,Hanh Vo,giang.ho@gmail.com,+1-202-555-1029,"19 Pine Ave, San Jose, CA",74386640,40,12249150.0,21,14577450.0,24,3823650.0,land,1,389,6850650.0,14558700.0,2,bank,0.5592755415681836,3.8124436075476122,0.2622989617525672,0.049586603966371906,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0031,Hanh Vo,julia.ngo@gmail.com,+1-202-555-1030,"55 Nguyen Hue, Ho Chi Minh",17594929,37,6431550.0,9,11437200.0,48,26554950.0,real_estate,0,473,4219950.0,25236750.0,0,bank,0.6561326585348636,0.43069936113605695,2.321805162102582,0.037047834502574095,0.45452562702711496,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0032,Giang Ho,alice.nguyen@gmail.com,+1-202-555-1031,"78 Oak St, Chicago, IL",76508559,29,19768950.0,1,9827250.0,24,13153200.0,car,1,547,624450.0,18380550.0,0,bank,0.031587413595562504,0.7471375786880674,1.3384415782644992,0.020712721210936126,0.32775108415394927,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0033,Hanh Vo,julia.ngo@gmail.com,+1-202-555-1032,"44 Maple Dr, Los Angeles, CA",84335845,51,18314250.0,22,5687400.0,12,16642500.0,real_estate,0,610,198900.0,25141950.0,4,bank,0.010860395593595062,0.34173952230734256,2.926205295917214,0.025878755611641224,1.9052859444091101,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0034,Hanh Vo,chris.do@gmail.com,+1-202-555-1033,"21 Königstr, Berlin, DE",21795197,31,18906450.0,27,817050.0,36,5963550.0,deposit,0,651,2516700.0,43493700.0,4,bank,0.13311330260307885,0.137007319465751,7.298880117494528,0.00120042807257326,2.244350624118154,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0035,Julia Ngo,chris.do@gmail.com,+1-202-555-1034,"22 Bay St, Toronto, CA",49045227,34,7466250.0,0,2515050.0,48,19107600.0,car,0,672,5575800.0,40603050.0,0,bank,0.74680060271219,0.13162563587263604,7.5973042285437105,0.007017830235915935,0.6596155968517017,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0036,Ivan Pham,chris.do@gmail.com,+1-202-555-1035,"78 Oak St, Chicago, IL",21137842,55,4023150.0,13,4993200.0,24,6451650.0,real_estate,0,764,1132650.0,10875900.0,1,non-bank,0.2815331270273188,0.7739415498360706,1.292087238644518,0.051713209796135744,0.20985500498419019,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0037,Hanh Vo,duy.le@gmail.com,+1-202-555-1036,"10 Broadway, New York, NY",61055398,62,20824350.0,24,1333350.0,72,9067650.0,land,0,336,6391050.0,43773450.0,0,non-bank,0.30690273645995936,0.14704471390051205,6.800652491843087,0.0008892834590151752,1.7735429241527028,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0038,Julia Ngo,bao.tran@gmail.com,+1-202-555-1037,"21 Königstr, Berlin, DE",93480628,50,9166950.0,21,7991550.0,60,21982350.0,car,0,499,1796100.0,20550600.0,1,bank,0.19593212573429228,0.3635439341107728,2.7506991760046033,0.014529641810828896,1.4076809649287678,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0039,Bao Tran,hanh.vo@gmail.com,+1-202-555-1038,"78 Oak St, Chicago, IL",17278259,61,16054950.0,25,11827050.0,48,2654850.0,real_estate,0,300,3723000.0,32160450.0,1,non-bank,0.23189109900684618,4.454884456748717,0.22447271297576032,0.015347097000916505,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0040,Felix Nguyen,julia.ngo@gmail.com,+1-202-555-1039,"44 Maple Dr, Los Angeles, CA",45782037,58,20801850.0,12,14476350.0,72,14078700.0,deposit,0,305,1523100.0,34743600.0,1,bank,0.07321944923167839,1.0282447953291032,0.9725310592794353,0.009665506513308803,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0041,Chris Do,alice.nguyen@gmail.com,+1-202-555-1040,"10 Broadway, New York, NY",97580845,42,4428000.0,11,7728150.0,36,18323400.0,deposit,0,416,3493050.0,22507800.0,2,bank,0.7888550135501088,0.42176397393496495,2.3709943518176595,0.04848031466290944,0.28947858383742286,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0042,Bao Tran,felix.nguyen@gmail.com,+1-202-555-1041,"19 Pine Ave, San Jose, CA",37085381,54,3852600.0,21,13218750.0,12,5002350.0,land,0,628,3391200.0,21364500.0,0,bank,0.8802367232517957,2.642508021229943,0.37842836879432196,0.2859270362633443,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0043,Emma Tran,bao.tran@gmail.com,+1-202-555-1042,"78 Oak St, Chicago, IL",21899503,35,3851700.0,4,14793900.0,12,9688800.0,land,0,791,40950.0,21353550.0,4,bank,0.010631669133109641,1.5269073569482052,0.6549185813071537,0.32007295477249437,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0044,Julia Ngo,ivan.pham@gmail.com,+1-202-555-1043,"19 Pine Ave, San Jose, CA",53972563,41,6681000.0,7,13002450.0,72,11092800.0,car,0,725,4258500.0,39020850.0,3,bank,0.6374045801526574,1.1721522068368513,0.8531315252125462,0.027030322306663836,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0045,Bao Tran,alice.nguyen@gmail.com,+1-202-555-1044,"19 Pine Ave, San Jose, CA",55753531,44,4718550.0,18,7375800.0,72,20312250.0,land,0,655,5899800.0,18305850.0,3,bank,1.2503417363384541,0.3631207768710973,2.753904661189239,0.02171041244985019,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0046,Ivan Pham,ivan.pham@gmail.com,+1-202-555-1045,"8 Rue Lafayette, Paris, FR",69657778,63,19124550.0,20,5384850.0,60,29329200.0,land,1,727,7021950.0,13676550.0,0,bank,0.36716942359427773,0.18360030276993483,5.446614111813548,0.004692790157075775,1.5499280729266778,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0047,Julia Ngo,duy.le@gmail.com,+1-202-555-1046,"78 Oak St, Chicago, IL",38236379,58,15111000.0,3,14685300.0,12,25283850.0,real_estate,1,394,2480250.0,17229450.0,3,bank,0.1641353980543958,0.5808173992489243,1.7217115074257754,0.08098570577049874,0.6032531018740213,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0048,Julia Ngo,felix.nguyen@gmail.com,+1-202-555-1047,"22 Bay St, Toronto, CA",96006092,42,22125750.0,15,4197150.0,24,6665250.0,real_estate,0,761,6604350.0,9977250.0,4,non-bank,0.29849157655672487,0.6297063125914115,1.5880418855651481,0.007903969356641566,0.4125163360614587,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0049,Felix Nguyen,chris.do@gmail.com,+1-202-555-1048,"22 Bay St, Toronto, CA",56892046,49,18777750.0,10,6614850.0,12,1722900.0,car,0,789,6590700.0,18530400.0,0,bank,0.3509845428765399,3.839369667420874,0.26045942084853946,0.029355886618687498,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0050,Giang Ho,chris.do@gmail.com,+1-202-555-1049,"23 Elm St, Boston, MA",35780160,29,21809700.0,15,1804800.0,12,2695050.0,car,0,352,7412850.0,6462300.0,3,non-bank,0.3398877563652847,0.6696721767684828,1.4932679521275354,0.006896014158262867,0.3256122145921004,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0051,Giang Ho,hanh.vo@gmail.com,+1-202-555-1050,"10 Broadway, New York, NY",96425599,56,8222850.0,28,12059850.0,24,18356550.0,real_estate,0,558,2797950.0,5404200.0,1,non-bank,0.34026523650558493,0.6569780269168172,1.5221209219019947,0.06110943893893888,0.3444613229265121,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0052,Giang Ho,duy.le@gmail.com,+1-202-555-1051,"22 Bay St, Toronto, CA",93232757,45,9146100.0,2,10010100.0,48,5700300.0,real_estate,0,756,6381600.0,32987400.0,3,non-bank,0.6977400203365255,1.7560654702383625,0.5694548506008845,0.022801385289429585,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0053,Giang Ho,alice.nguyen@gmail.com,+1-202-555-1052,"23 Elm St, Boston, MA",54924829,44,19676400.0,29,1958550.0,12,7860750.0,deposit,0,561,4237950.0,4868400.0,2,bank,0.2153823870220146,0.2491556149222355,4.013555947001301,0.008294835436685457,1.7673771874129165,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0054,Ivan Pham,chris.do@gmail.com,+1-202-555-1053,"55 Nguyen Hue, Ho Chi Minh",12237354,54,8341500.0,13,3912450.0,72,25604850.0,car,0,762,436950.0,26216850.0,4,bank,0.05238266498831052,0.15280112947351682,6.544454242226487,0.006514365921306437,2.4084610077396578,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0055,Felix Nguyen,bao.tran@gmail.com,+1-202-555-1054,"21 Königstr, Berlin, DE",63724249,48,4822950.0,23,8665200.0,36,26367900.0,land,1,814,2027550.0,35424300.0,0,bank,0.42039623052279973,0.3286268531054787,3.0429649633014293,0.049907214462788625,1.167391219997504,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0056,Alice Nguyen,alice.nguyen@gmail.com,+1-202-555-1055,"10 Broadway, New York, NY",59967823,24,16296150.0,12,8450850.0,24,25363950.0,land,0,561,5040300.0,33014850.0,1,bank,0.3092939129794432,0.3331835143974007,3.0013489767300983,0.021607480907166732,1.3817226165941126,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0057,Hanh Vo,alice.nguyen@gmail.com,+1-202-555-1056,"21 Königstr, Berlin, DE",23338758,33,18768000.0,9,12179250.0,48,8505450.0,land,0,332,1204350.0,20904150.0,1,bank,0.06417039641943682,1.4319348182635587,0.6983558100868194,0.013519521259309027,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0058,Hanh Vo,chris.do@gmail.com,+1-202-555-1057,"78 Oak St, Chicago, IL",67057759,28,21903600.0,23,4541850.0,60,19046850.0,land,1,487,3260400.0,9922950.0,1,bank,0.14885224346682635,0.23845675269138802,4.193632550612497,0.0034559387497369322,1.9445574793491387,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0059,Giang Ho,bao.tran@gmail.com,+1-202-555-1058,"44 Maple Dr, Los Angeles, CA",85671420,53,21146100.0,20,13926900.0,24,18790050.0,car,2,418,5811750.0,41984700.0,1,non-bank,0.2748379133740954,0.7411848292048125,1.349191133705261,0.027441821422192144,0.2532201711489859,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0060,Bao Tran,chris.do@gmail.com,+1-202-555-1059,"78 Oak St, Chicago, IL",19530766,22,6004200.0,4,7083600.0,12,6535050.0,deposit,0,560,1123050.0,37829400.0,1,non-bank,0.18704406915158922,1.0839396791149016,0.9225605624258657,0.09831451316591613,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0061,Hanh Vo,chris.do@gmail.com,+1-202-555-1060,"14 High St, London, UK",75099036,29,18226950.0,21,12471750.0,12,17141850.0,car,0,622,3724350.0,28131600.0,0,bank,0.20433204677688638,0.72756149423778,1.3744542666425956,0.057020647991758475,0.29794125991519277,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0062,Felix Nguyen,giang.ho@gmail.com,+1-202-555-1061,"21 Königstr, Berlin, DE",22630563,47,19614750.0,22,4146900.0,72,16327350.0,deposit,0,555,1611300.0,5274000.0,3,bank,0.08214736359117437,0.2539848781339263,3.9372422773636715,0.002936353169555204,2.0541958392168818,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0063,Chris Do,bao.tran@gmail.com,+1-202-555-1062,"22 Bay St, Toronto, CA",77394363,51,16839750.0,11,1276800.0,12,12609450.0,car,0,407,4023600.0,3030150.0,2,bank,0.2389346635193494,0.10125739029061416,9.875822368419891,0.00631838358592808,2.052005540003915,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0064,Felix Nguyen,giang.ho@gmail.com,+1-202-555-1063,"44 Maple Dr, Los Angeles, CA",47720288,43,19121100.0,27,1534500.0,48,22847850.0,real_estate,2,465,1805250.0,15211950.0,4,bank,0.09441140938544257,0.0671616804206956,14.889442815247811,0.0016719095658374117,2.5343032172972233,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0065,Felix Nguyen,duy.le@gmail.com,+1-202-555-1064,"21 Königstr, Berlin, DE",10585992,58,19462050.0,19,6060900.0,36,20715450.0,deposit,0,673,7240500.0,8352150.0,3,bank,0.37203172327683587,0.2925787274715228,3.417883482651007,0.008650596074342395,1.3327143522810472,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0066,Alice Nguyen,ivan.pham@gmail.com,+1-202-555-1065,"14 High St, London, UK",96960871,61,12122700.0,10,14332350.0,60,16540350.0,real_estate,0,314,575250.0,38925450.0,0,bank,0.04745230023014616,0.8665082661491365,1.1540570806601727,0.019704562514622638,0.14674671781612506,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0067,Chris Do,chris.do@gmail.com,+1-202-555-1066,"23 Elm St, Boston, MA",24937333,26,4502700.0,0,1443900.0,12,22102050.0,deposit,0,417,7226700.0,10453050.0,0,bank,1.6049703511226063,0.06532878171934234,15.307188863493112,0.026722855173555625,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0068,Julia Ngo,felix.nguyen@gmail.com,+1-202-555-1067,"8 Rue Lafayette, Paris, FR",63643829,62,12303600.0,20,6007800.0,72,23177400.0,real_estate,0,790,5938950.0,13795200.0,2,bank,0.4827001853116102,0.2592094022625472,3.857884749825131,0.006781890395128802,1.1496325167974577,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0069,Felix Nguyen,hanh.vo@gmail.com,+1-202-555-1068,"23 Elm St, Boston, MA",26332140,48,7533300.0,6,2307150.0,60,17527800.0,real_estate,1,354,6417300.0,43944450.0,2,non-bank,0.8518577515829547,0.1316280423099294,7.597165333852962,0.00510433674476768,0.3859277228235551,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0070,Duy Le,duy.le@gmail.com,+1-202-555-1069,"8 Rue Lafayette, Paris, FR",76449297,48,5882400.0,22,14024700.0,36,8908950.0,land,0,528,6386250.0,37094250.0,1,bank,1.0856538147694543,1.5742259188793029,0.6352328392051099,0.06622722018039723,0.0,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0071,Julia Ngo,emma.tran@gmail.com,+1-202-555-1070,"78 Oak St, Chicago, IL",82392481,25,6092250.0,15,10373100.0,24,23042550.0,deposit,0,413,1407000.0,11013600.0,3,non-bank,0.23094915671549354,0.4501715304946689,2.2213754808109116,0.07094464278090698,0.9392998434846671,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0072,Hanh Vo,giang.ho@gmail.com,+1-202-555-1071,"22 Bay St, Toronto, CA",48887190,48,16825650.0,14,11618250.0,72,21867150.0,car,1,357,6983100.0,18184050.0,2,bank,0.41502705690418723,0.531310664627074,1.8821380156219496,0.00959039224820977,0.5160268712150835,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
APP_0073,Giang Ho,felix.nguyen@gmail.com,+1-202-555-1072,"55 Nguyen Hue, Ho Chi Minh",52064343,52,13209900.0,4,10913850.0,24,29522400.0,real_estate,1,532,4456950.0,23935350.0,3,bank,0.3373946812617771,0.36968031054385636,2.7050399263321,0.03442446574016814,1.1297685238486896,JPY,dzoan,dzoan@gmail.com,False,2025-10-28T08:00:05.007981
